index,type,name,resident,streamed,parentStack
5141,material,mc/mtl_zmb_ger_door_02,820,0,|zmb_ger_door_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5142,xmodelmesh,zmb_ger_door_02_lod04658ba42,232,28736,|zmb_ger_door_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5143,xmodel,zmb_ger_door_02,136,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5144,image,xmaterial_521ae1c38aee9a64_n,221,714080,|wc/xmaterial_252994f8f632cc3a|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5145,image,i_xmaterial_252994f8f632cc3a_g,223,109176,|wc/xmaterial_252994f8f632cc3a|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5146,image,xmaterial_521ae1c38aee9a64_c,349,742792,|wc/xmaterial_252994f8f632cc3a|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5147,image,i_xmaterial_521ae1c38aee9a64_n,175,371296,|wc/xmaterial_521ae1c38aee9a64|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5148,material,mc/xmaterial_252994f8f632cc3a,1352,0,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5149,image,i_xmaterial_521ae1c38aee9a64_n1,400,218528,|wc/xmaterial_521ae1c38aee9a64|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5150,image,i_xmaterial_521ae1c38aee9a64_g,223,109176,|wc/xmaterial_521ae1c38aee9a64|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5151,image,i_xmaterial_521ae1c38aee9a64_c1,352,742792,|wc/xmaterial_521ae1c38aee9a64|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5152,material,mc/xmaterial_521ae1c38aee9a64,929,0,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5153,xmodelmesh,xmodel_36054c98e31106_lod0e8e5d5e0,352,7376,|trotoir_bo4|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5154,xmodelmesh,xmodel_36054c98e31106_lod0b5ea4421,344,12480,|trotoir_bo4|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5155,xmodel,trotoir_bo4,20164,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5156,xmodelmesh,xmodel_5e60a5d94abb66_lod09d8abaf,340,11840,|trotoir_bo4_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5157,xmodelmesh,xmodel_5e60a5d94abb66_lod0947d9b19,352,21392,|trotoir_bo4_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5158,xmodel,trotoir_bo4_1,32460,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5159,xmodelmesh,hub_sand_dirt_02_lod076e4e61e,228,30400,|hub_sand_dirt_02_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5160,xmodelmesh,hub_sand_dirt_02_lod070ea6838,224,53808,|hub_sand_dirt_02_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5161,xmodel,hub_sand_dirt_02,424,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5162,image,i_mtl_p7_barrier_block_concrete_m,42,714584,|mc/mtl_p7_barrier_block_concrete_clix|material|p7_custom_tile_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5163,image,i_t7_micro_concrete_n,286,371384,|mc/mtl_p7_brick_worn_red_04|material|p7_brick_broken_worn_dirty_pile_02_red|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5164,image,i_xmaterial_1609f465a9e08539_n,287,131072,|mc/xmaterial_1609f465a9e08539|material|barbecue|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5165,image,i_mtl_p7_barrier_block_concrete_n,290,1441792,|mc/mtl_p7_barrier_block_concrete_clix|material|p7_custom_tile_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5166,image,xmaterial_1609f465a9e08539_c,285,1441792,|vd/clix_concret_01_rvl_decal|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5167,image,i_t7_micro_concrete_c,270,87368,|vd/t7_decal_blood_footprints|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5168,material,mc/mtl_p7_barrier_block_concrete_clix,1348,0,|p7_custom_tile_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5169,image,i_mtl_p7_barrier_block_concrete_decal_c,304,1419960,|mc/mtl_p7_barrier_block_concrete_decal|material|p7_barrier_block_concrete_worn_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5170,material,mc/mtl_p7_barrier_block_concrete_decal,768,0,|p7_barrier_block_concrete_worn_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5171,xmodelmesh,p7_barrier_block_concrete_2_lod1c303b139,464,12416,|p7_custom_tile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5172,xmodelmesh,p7_barrier_block_concrete_2_lod0f74dfab7,464,10784,|p7_custom_tile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5173,xmodelmesh,p7_barrier_block_concrete_2_col13be7bc4,1232,0,|p7_custom_tile_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5174,xmodel,p7_custom_tile_01,1072,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5175,image,i_par_rubble_concrete_pile_01_o,56,719528,|mc/mtl_par_rubble_concrete_pile_01|material|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5176,image,mtl_par_rubble_concrete_pile_01_n,298,1419960,|mc/mtl_par_rubble_concrete_pile_01|material|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5177,image,i_par_rubble_concrete_pile_01_g,280,742728,|mc/mtl_par_rubble_concrete_pile_01|material|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5178,image,mtl_par_rubble_concrete_pile_01_c,298,1419960,|mc/mtl_par_rubble_concrete_pile_01|material|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5179,image,mtl_par_rubble_concrete_pile_01_s,282,742728,|mc/mtl_par_rubble_concrete_pile_01|material|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5180,material,mc/mtl_par_rubble_concrete_pile_01,938,0,|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5181,xmodelmesh,par_rubble_concrete_pile_01_lod0c1cb7cd3,240,44536,|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5182,xmodelmesh,par_rubble_concrete_pile_01_lod0898569c7,248,76832,|par_rubble_concrete_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5183,xmodel,par_rubble_concrete_pile_01,39652,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5184,image,xmaterial_1609f465a9e08539_n,125,1429664,|vd/clix_concret_01_rvl_decal|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5185,material,mc/clix_concret_01,1567,0,|p7_cai_path_stone_slab_smooth_e|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5186,image,i_t7_concrete_trim_edge_damaged_01_n,405,742816,|wc/mtl_fxanim_gp_concrete_trim_edge_damaged_01_crack|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5187,image,i_t7_concrete_trim_edge_damaged_01_c,229,109176,|wc/mtl_fxanim_gp_concrete_trim_edge_damaged_01_crack|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5188,material,mc/t7_concrete_trim_edge_damaged_01,838,0,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5189,image,i_t7_decal_damage_concrete_cracks_01_r,111,742704,|vd/t7_decal_damage_concrete_cracks_01|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5190,image,i_t7_decal_damage_concrete_cracks_01_n,303,1419960,|mc/tete_mann_male_3|material|dest_zm_nuked_male_03_head_hd_bo4|xmodel|zone_source/zm_nuked.zone|csv
5191,image,i_t7_decal_damage_concrete_cracks_01_c,295,1441792,|mc/mtl_p7_debris_concrete_rubble_slab_cracks_wet|material|p7_debris_concrete_rubble_slab_03_wet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5192,material,mc/mtl_p7_debris_concrete_rubble_slab_cracks,1379,0,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5193,techset,mc/lit_decal_reveal_plus#e6142445,102570,0,|mc/mtl_p7_zm_asc_crate_metal_01_decal_02|material|p7_zm_asc_crate_metal_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5194,image,i_xmaterial_1609f465a9e08539_r,103,218440,|vd/clix_concret_01_rvl_decal|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5195,material,mc/clix_concret_01_rvl_decal,1495,0,|p7_eth_rock_path_05_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5196,xmodelmesh,p7_debris_concrete_rubble_slab_03_lod153e9091a,584,19768,|p7_debris_concrete_rubble_slab_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5197,xmodelmesh,p7_debris_concrete_rubble_slab_03_lod1a824192a,576,34848,|p7_debris_concrete_rubble_slab_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5198,xmodelmesh,p7_debris_concrete_rubble_slab_03_col4838213b,2400,0,|p7_debris_concrete_rubble_slab_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5199,xmodel,p7_debris_concrete_rubble_slab_03_nuked,2440,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5200,xmodelmesh,p7_debris_concrete_rubble_slab_01_lod02af8290a,576,63184,|p7_debris_concrete_rubble_slab_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5201,xmodelmesh,p7_debris_concrete_rubble_slab_01_lod0e07fced8,576,101664,|p7_debris_concrete_rubble_slab_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5202,xmodelmesh,p7_debris_concrete_rubble_slab_01_col5884f72b,2192,0,|p7_debris_concrete_rubble_slab_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5203,xmodel,p7_debris_concrete_rubble_slab_01_nuked,2656,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5204,xmodelmesh,p7_debris_concrete_rubble_slab_02_lod07f9e8ec4,576,34864,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5205,xmodelmesh,p7_debris_concrete_rubble_slab_02_lod0225bc87f,584,55376,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5206,xmodelmesh,p7_debris_concrete_rubble_slab_02_col4e1f22bc,2280,0,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5207,xmodel,p7_debris_concrete_rubble_slab_02_nuked,2464,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5208,xmodelmesh,p7_debris_concrete_rubble_lg_03_no_metal_lod0d3c7bade,256,6096,|p7_debris_concrete_rubble_lg_03_no_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5209,xmodelmesh,p7_debris_concrete_rubble_lg_03_no_metal_lod0be3068f0,256,9216,|p7_debris_concrete_rubble_lg_03_no_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5210,xmodelmesh,p7_debris_concrete_rubble_lg_03_no_metal_colab6d046d,5480,0,|p7_debris_concrete_rubble_lg_03_no_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5211,xmodel,p7_debris_concrete_rubble_lg_03_no_metal_nuked,3304,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5212,xmodelmesh,day_rubble_concrete_chunk_05_lod08aa48a4d,240,46800,|day_rubble_concrete_chunk_05_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5213,xmodelmesh,day_rubble_concrete_chunk_05_lod0c3659431,240,85968,|day_rubble_concrete_chunk_05_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5214,xmodel,day_rubble_concrete_chunk_05_nuked,47084,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5215,xmodel,day_rubble_dirt_pile_01,376,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5216,image,i_mtl_p7_trophy_taxidermy_plaques_01_n,199,1420928,|mc/mtl_p7_trophy_taxidermy_plaques|material|p7_trophy_taxidermy_plaques_04|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5217,image,i_mtl_p7_trophy_taxidermy_plaques_01_c,287,742728,|mc/mtl_p7_trophy_taxidermy_plaques|material|p7_trophy_taxidermy_plaques_04|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5218,material,mc/mtl_p7_trophy_taxidermy_plaques,830,0,|p7_trophy_taxidermy_plaques_04|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5219,xmodelmesh,p7_trophy_taxidermy_plaques_04_lod141379395,240,4520,|p7_trophy_taxidermy_plaques_04|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5220,xmodelmesh,p7_trophy_taxidermy_plaques_04_lod0f59ec63d,240,8960,|p7_trophy_taxidermy_plaques_04|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5221,xmodel,p7_trophy_taxidermy_plaques_04,1260,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5222,xmodelmesh,trotoir_deform_1b0f8310e,340,8160,|trotoir_bo4_4|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5223,xmodelmesh,trotoir_deform_144beef21,344,12640,|trotoir_bo4_4|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5224,xmodel,trotoir_bo4_4,20164,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5225,xmodelmesh,trotoir_deform_4c43648b1,340,8048,|trotoir_bo4_7|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5226,xmodelmesh,trotoir_deform_4f089a29d,344,12752,|trotoir_bo4_7|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5227,xmodel,trotoir_bo4_7,20164,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5228,xmodelmesh,trotoir_deform_2f276ee9f,340,7888,|trotoir_bo4_5|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5229,xmodelmesh,trotoir_deform_248fbd7b3,344,12528,|trotoir_bo4_5|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5230,xmodel,trotoir_bo4_5,20164,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5231,xmodelmesh,trotoir_deform_3c8ee904a,340,8176,|trotoir_bo4_6|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5232,xmodelmesh,trotoir_deform_32c9d131,328,12560,|trotoir_bo4_6|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5233,xmodel,trotoir_bo4_6,20164,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5234,image,i_mtl_p7_street_curb_sewer_drain_n,115,406224,|mc/mtl_p7_street_curb_sewer_drain_01|material|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5235,image,i_mtl_p7_street_curb_sewer_drain_c,283,218440,|mc/mtl_p7_street_curb_sewer_drain_01|material|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5236,material,mc/mtl_p7_street_curb_sewer_drain_01,1270,0,|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5237,image,i_mtl_p7_street_curb_sewer_drain_dugout_n,306,371384,|mc/mtl_p7_street_curb_sewer_drain_dugout_01|material|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5238,image,i_mtl_p7_street_curb_sewer_drain_dugout_c,290,218440,|mc/mtl_p7_street_curb_sewer_drain_dugout_01|material|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5239,material,mc/mtl_p7_street_curb_sewer_drain_dugout_01,828,0,|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5240,xmodelmesh,p7_street_curb_sewer_drain_lod0768ad354,352,32808,|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5241,xmodelmesh,p7_street_curb_sewer_drain_lod05ede6a6a,352,55392,|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5242,xmodelmesh,p7_street_curb_sewer_drain_colb3469889,1616,0,|p7_street_curb_sewer_drain_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5243,xmodel,p7_street_curb_sewer_drain_01,1528,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5244,image,i_t7_concrete_floor_broken_02_r,104,239480,|mc/t7_concrete_floor_broken_02_blend|material|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5245,image,i_t7_concrete_floor_broken_02_n,296,1419960,|mc/t7_concrete_floor_broken_02_blend|material|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5246,image,i_t7_concrete_floor_broken_02_c,280,742728,|mc/t7_concrete_floor_broken_02_blend|material|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5247,material,mc/t7_concrete_floor_broken_02_blend,1336,0,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5248,image,i_t7_concrete_bare_light_01_c,102,720896,|vd/t7_decal_damage_concrete_cracks_01|material|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5249,material,mc/t7_decal_damage_concrete_cracks_01,1434,0,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5250,xmodelmesh,xmodel_a228beed77e0374_lod099a99493,568,35064,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5251,xmodelmesh,xmodel_a228beed77e0374_lod0905a372a,568,47968,|trotoir_bo4_3|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5252,xmodel,trotoir_bo4_3,84340,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5253,image,i_p7_eth_foliage_grass_small_n,79,703424,|mc/mtl_p7_eth_foliage_grass_small_nuked|material|p7_eth_foliage_grass_large|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5254,image,i_mtl_p7_zur_foliage_grass_small_nuked_c,297,720896,|mc/mtl_p7_zur_foliage_grass_small_nuked|material|p7_zur_foliage_grass_small_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5255,material,mc/mtl_p7_zur_foliage_grass_small_nuked,1700,0,|p7_zur_foliage_grass_small_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5256,xmodelmesh,p7_fxanim_p7_eth_foliage_grass_small_lod0f0d1c14e,256,9584,|p7_zur_foliage_grass_small_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5257,material,mc/lambert1,13,0,|perk_location_crate|xmodel|floating_debris_model_5|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5258,xmodelmesh,tag_origin712ed15b,20,0,|perk_location_crate|xmodel|floating_debris_model_5|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5259,xmodelmesh,p7_fxanim_p7_eth_foliage_grass_small_lod0cd49d3b,256,27728,|p7_zur_foliage_grass_small_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5260,xmodel,p7_zur_foliage_grass_small_nuked,335,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5261,xmodelmesh,tile_concrete_02bfa9a27c,224,5600,|p7_custom_tile_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5262,xmodelmesh,tile_concrete_027c6b1a96,336,10288,|p7_custom_tile_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5263,xmodel,p7_custom_tile_02,980,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5264,material,mc/bullet_collision_sand,1468,0,|p7_sandbag_stack_32_right|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5265,techset,mc/lit_micro_tile_grime_mix#e6142445,327565,0,|mc/mtl_p7_cai_hav_boulders_01|material|p7_cai_hav_rock_boulder_med_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5266,image,i_mtl_p7_sandbag_01_n,278,1432272,|mc/mtl_p7_sandbag_02|material|p7_sandbag_stack_32_right|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5267,image,i_mtl_p7_sandbag_01_nuked_c,276,742728,|mc/mtl_p7_sandbag_01_nuked|material|p7_sandbag_short_left_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5268,material,mc/mtl_p7_sandbag_01_nuked,1233,0,|p7_sandbag_short_left_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5269,xmodelmesh,p7_sandbag_stack_32_right_lod2a1ecf920,352,166760,|p7_sandbag_stack_32_right|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5270,xmodelmesh,p7_sandbag_stack_32_right_lod264531d25,352,304512,|p7_sandbag_stack_32_right|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5271,xmodelmesh,p7_sandbag_stack_32_right_col87706323,2080,0,|p7_sandbag_stack_32_right|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
5272,xmodel,p7_sandbag_stack_32_right_nuked,2296,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5273,xmodelmesh,p7_sandbag_stack_32_left_lod29302d32a,352,152720,|p7_sandbag_short_left_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5274,xmodelmesh,p7_sandbag_stack_32_left_lod2fe85ddaa,352,276944,|p7_sandbag_short_left_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5275,xmodelmesh,p7_sandbag_stack_32_left_cold5632b39,2776,0,|p7_sandbag_short_left_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5276,xmodel,p7_sandbag_stack_32_left_nuked,2968,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5277,image,i_mtl_p7_pole_telephone_n,122,737488,|mc/mtl_p7_pole_telephone|material|p7_vld_telephone_pole_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
5278,image,i_mtl_p7_pole_telephone_c,266,1419928,|mc/mtl_p7_pole_telephone|material|p7_vld_telephone_pole_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
